id,date,category,energy,range,color,papers,transmission,price,offer,wilaya,town,brand,model,year,volume,horses,radar de recul,toit ouvrant,alarme,direction assisstée,climatisation,jantes alliage,esp,vitres éléctriques,retroviseurs électriques,phares antibrouillard,phares xénon,feux du jour,abs
27613491,27-07-2021,moyenne berline,essence,1111,gris,carte grise (safia),manuelle,52.0,négociable,mostaganem,nekmaria ouled boughalem,renault,11,1987,1.2,,0,0,0,0,0,0,0,0,0,0,0,0,0
27581525,27-07-2021,berline,diesel,60000,noir,carte grise (safia),automatique,111.0,offert,oran,oran,mercedes benz,classe,2017,1.6,92.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27445358,27-07-2021,moyenne berline,essence,63000,noir,licence moudjahid / délai,automatique,715.0,offert,alger,ben aknoun,mercedes benz,classe,2019,1.6,110.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27655849,27-07-2021,moyenne berline,diesel,196000,blanc,carte grise (safia),manuelle,240.0,négociable,chlef,oued sly,seat,leon,2014,1.2,75.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27606129,27-07-2021,mini citadine,essence,170,noir,carte grise (safia),manuelle,47.5,offert,blida,soumaa,suzuki,maruti,2011,1.2,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27356961,27-07-2021,berline,gpl,107000,gris,carte grise (safia),manuelle,196.0,offert,tiaret,medrissa,renault,symbol,2018,1.2,,1,0,1,1,1,1,0,0,1,1,1,0,1
27597435,27-07-2021,mini citadine,essence,293000,rouge,carte grise (safia),manuelle,51.0,offert,alger,alger centre,renault,twingo,2001,1.6,115.0,0,0,0,1,0,0,0,0,0,0,0,0,0
27492905,27-07-2021,commerciale,diesel,14000,blanc,licence moudjahid / délai,manuelle,360.0,fixe,alger,ain benian,renault,kangoo,2020,2.0,140.0,0,0,1,1,1,1,1,1,0,1,1,1,1
27629666,27-07-2021,tout terrain - suv,diesel,136000,blanc,carte grise (safia),manuelle,305.0,offert,constantine,el khroub,kia,sorento,2013,1.9,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27583379,27-07-2021,citadine,essence,160000,gris,carte grise (safia),manuelle,180.0,négociable,oum el bouaghi,ain beida,suzuki,ertiga,2015,0.8,47.0,0,0,1,1,1,1,0,1,1,1,1,1,1
26932224,27-07-2021,break - familiale,diesel,304000,blanc,carte grise (safia),manuelle,65.0,offert,boumerdes,el kharrouba,renault,scenic,2001,1.2,,0,0,0,1,1,0,0,1,0,0,0,0,0
27090780,27-07-2021,moyenne berline,essence,150000,blanc,carte grise (safia),automatique,285.0,négociable,alger,bordj el kiffan,mercedes benz,classe,2014,1.4,75.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27641890,27-07-2021,berline,essence,1800,blanc,carte grise (safia),automatique,256.0,négociable,oran,oran,renault,symbol,2021,,,0,0,0,1,1,0,1,1,0,1,0,1,1
27629666,27-07-2021,tout terrain - suv,diesel,136000,blanc,carte grise (safia),manuelle,305.0,offert,constantine,el khroub,kia,sorento,2013,1.1,,0,0,0,0,0,0,0,0,0,0,0,0,0
27583379,27-07-2021,citadine,essence,160000,gris,carte grise (safia),manuelle,180.0,négociable,oum el bouaghi,ain beida,suzuki,ertiga,2015,1.6,90.0,0,0,1,1,1,1,0,1,1,1,1,1,1
26932224,27-07-2021,break - familiale,diesel,304000,blanc,carte grise (safia),manuelle,65.0,offert,boumerdes,el kharrouba,renault,scenic,2001,2.0,143.0,0,0,0,1,1,0,0,1,0,0,0,0,0
27090780,27-07-2021,moyenne berline,essence,150000,blanc,carte grise (safia),automatique,285.0,négociable,alger,bordj el kiffan,mercedes benz,classe,2014,,,1,1,1,1,1,1,1,1,1,1,1,1,1
27641890,27-07-2021,berline,essence,1800,blanc,carte grise (safia),automatique,256.0,négociable,oran,oran,renault,symbol,2021,1.6,,0,0,0,1,1,0,1,1,0,1,0,1,1
27121154,27-07-2021,break - familiale,diesel,445,gris,carte grise (safia),manuelle,100.0,offert,alger,bordj el kiffan,citroen,xsara,1998,1.3,85.0,1,0,1,1,1,0,1,1,1,0,0,0,1
27635197,27-07-2021,citadine,diesel,307000,gris,carte grise (safia),manuelle,43.0,offert,oran,oran,volkswagen,polo,2001,2.2,184.0,0,0,0,1,0,0,0,1,0,1,0,0,1
27327344,27-07-2021,mini citadine,essence,11000,noir,carte grise (safia),manuelle,260.0,fixe,oran,bir el djir,hyundai,i10,2019,1.2,,1,0,0,1,1,1,1,1,1,1,0,1,1
27655847,27-07-2021,berline,diesel,11111,blanc,carte grise (safia),automatique,50.0,offert,batna,batna,renault,laguna,2000,2.0,140.0,0,1,1,1,1,1,1,0,1,1,1,1,1
27646379,27-07-2021,tout terrain - suv,diesel,85000,blanc,carte jaune (safia),automatique,365.0,offert,tizi ouzou,tizi ouzou,kia,sportage,2015,1.8,180.0,1,1,0,1,1,1,1,1,1,1,1,1,1
27485453,27-07-2021,break - familiale,diesel,30000,blanc,carte grise (safia),manuelle,81.0,offert,bordj bou arreridj,bordj bou arreridj,renault,scenic,2001,1.5,85.0,0,0,0,1,1,0,1,1,0,1,1,1,1
27575344,27-07-2021,commerciale,diesel,241000,blanc,carte grise (safia),manuelle,175.0,négociable,bouira,ait laziz,peugeot,partner,2010,1.6,109.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27381565,27-07-2021,tout terrain - suv,diesel,76000,blanc,carte grise (safia),automatique,685.0,fixe,alger,mohammadia,mercedes benz,glc,2017,,,1,1,1,1,1,1,1,1,1,1,1,1,1
27404975,27-07-2021,moyenne berline,diesel,60000,blanc,carte grise (safia),automatique,433.0,offert,oran,arzew,volkswagen,golf,2016,1.4,75.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27600243,27-07-2021,citadine,essence,234000,blanc,carte grise (safia),manuelle,150.0,offert,alger,baraki,seat,ibiza,2012,1.4,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27571256,27-07-2021,commerciale,gpl,150000,gris,carte grise (safia),manuelle,85.0,négociable,mostaganem,mostaganem,dfsk,changhe,2013,1.9,65.0,1,0,0,0,1,0,0,1,0,1,0,0,0
27629707,27-07-2021,berline,diesel,120000,blanc,carte grise (safia),manuelle,168.0,offert,tebessa,tebessa,peugeot,301,2013,,,1,0,1,1,1,1,1,1,1,1,0,1,1
25813704,27-07-2021,citadine,diesel,203,blanc,carte grise (safia),manuelle,155.0,offert,tipaza,chaiba,peugeot,207,2012,1.6,110.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27623301,27-07-2021,berline,gpl,1520000,gris,carte grise (safia),manuelle,174.0,négociable,alger,alger centre,renault,symbol,2017,1.6,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27655835,27-07-2021,berline,essence,220000,blanc,carte grise (safia),manuelle,105.0,offert,jijel,emir abdelkader,chevrolet,sail,2011,1.5,91.0,0,0,0,0,1,0,0,1,1,0,0,0,1
27645465,27-07-2021,mini citadine,essence,89000,blanc,carte grise (safia),automatique,205.0,offert,oran,es senia,kia,picanto,2017,1.1,68.0,1,1,0,1,1,1,0,0,1,0,1,1,1
27521584,27-07-2021,moyenne berline,diesel,153000,gris,carte grise (safia),manuelle,250.0,négociable,constantine,hamma bouziane,peugeot,308,2015,1.9,71.0,1,1,0,1,1,1,1,1,1,1,1,1,1
27625847,27-07-2021,grande berline,diesel,328000,blanc,carte grise (safia),manuelle,185.0,offert,alger,ouled fayet,volkswagen,passat,2011,2.0,140.0,1,1,1,1,1,1,1,1,1,1,1,1,1
26901359,27-07-2021,berline,diesel,344396,bleu,carte grise (safia),manuelle,65.0,négociable,alger,ain benian,audi,a6,2001,,,0,0,1,1,1,1,1,1,1,1,1,1,1
27587348,27-07-2021,mini citadine,essence,170000,noir,carte grise (safia),manuelle,60.0,offert,blida,bougara,suzuki,maruti,2011,1.4,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27621121,27-07-2021,camionnette,essence,1,gris,carte grise (safia),manuelle,138.0,négociable,alger,bab ezzouar,chery,yoki,2021,1.5,85.0,0,0,0,1,1,0,0,0,0,0,0,0,1
27070429,27-07-2021,berline,gpl,333333,blanc,carte grise (safia),manuelle,107.0,fixe,setif,setif,renault,clio,2008,1.5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,1
27180738,27-07-2021,berline,diesel,482106,noir,carte grise (safia),manuelle,110.0,offert,bejaia,akbou,mercedes benz,classe,2002,1.2,,0,0,0,1,1,1,1,1,1,1,0,1,1
27561382,27-07-2021,mini citadine,essence,377000,gris,carte grise (safia),manuelle,85.0,offert,alger,baraki,hyundai,i10,2008,2.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27585910,27-07-2021,citadine,essence,24000,noir,carte grise (safia),automatique,400.0,offert,setif,el eulma,skoda,fabia,2020,1.2,70.0,1,0,1,1,1,1,1,1,1,1,0,1,1
27636332,27-07-2021,moyenne berline,diesel,69000,gris,carte grise (safia),manuelle,410.0,offert,setif,el eulma,volkswagen,golf,2019,1.6,112.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27581282,27-07-2021,grande berline,diesel,60000,noir,carte grise (safia),automatique,111.0,offert,oran,oran,mercedes benz,classe,2017,1.6,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27591554,27-07-2021,berline,essence,5,gris,carte grise (safia),manuelle,260.0,fixe,bordj bou arreridj,bordj bou arreridj,renault,symbol,2021,2.0,200.0,1,0,0,1,1,1,1,1,1,1,0,1,1
27267666,27-07-2021,break - familiale,diesel,318000,bleu,carte grise (safia),manuelle,107.0,offert,tipaza,hadjout,fiat,doblo,2008,1.2,,0,0,1,1,1,0,1,1,1,0,0,0,1
27107107,27-07-2021,tout terrain - suv,diesel,175500,blanc,carte grise (safia),manuelle,165.0,offert,alger,bordj el kiffan,chevrolet,captiva,2012,1.4,75.0,0,0,1,1,1,1,1,1,1,1,0,0,1
27639850,27-07-2021,berline,essence,143000,blanc,carte grise (safia),manuelle,135.0,offert,setif,bougaa,dacia,logan,2016,2.0,143.0,0,0,1,1,1,0,1,1,1,1,0,1,1
